Source,Target,Weight,Type
2,26,0.3006919689662403,Undirected
2,27,0.0071162688854828115,Undirected
2,28,0.009898762654668167,Undirected
2,29,0.008044182975147076,Undirected
2,30,0.02202856451222464,Undirected
2,31,0.2553133883850007,Undirected
2,32,0.0020330712930333424,Undirected
2,33,0.00833902939166097,Undirected
2,34,0.0020604395604395605,Undirected
2,35,0.0018942655415877389,Undirected
2,36,0.003553028957186001,Undirected
2,37,0.49059674502712475,Undirected
2,38,0.003971405877680699,Undirected
2,39,0.030067702110712864,Undirected
2,40,0.010860655737704918,Undirected
2,41,0.015239321742863276,Undirected
2,42,0.000869376222560313,Undirected
2,43,0.008802816901408451,Undirected
2,44,0.1209179170344219,Undirected
2,45,0.010231316725978648,Undirected
2,46,0.003610923042202663,Undirected
2,47,0.0088515660463005,Undirected
2,48,0.02407996365288505,Undirected
2,49,0.01470233791275006,Undirected
2,50,0.024336283185840708,Undirected
2,51,0.0064516129032258064,Undirected
2,52,0.0037267080745341614,Undirected
2,53,0.005895924122019995,Undirected
2,54,0.01873716632443532,Undirected
2,55,0.003110419906687403,Undirected
2,56,0.0002685284640171858,Undirected
2,57,0.048674959437533805,Undirected
2,58,0.007180336923501795,Undirected
2,59,0.011414253897550112,Undirected
2,60,0.35846412556053814,Undirected
2,61,0.012071869736103313,Undirected
2,62,0.002527379949452401,Undirected
2,63,0.004326507066628208,Undirected
2,64,0.017947950942267425,Undirected
2,65,0.040625940415287394,Undirected
2,66,0.012542061792597125,Undirected
2,67,0.20701322669947708,Undirected
2,68,0.0055641421947449764,Undirected
2,69,0.009410288582183186,Undirected
2,70,0.006900878293601004,Undirected
2,71,0.17678515256369928,Undirected
2,72,0.0018927444794952682,Undirected
2,73,0.004441624365482234,Undirected
2,74,0.013149454778704297,Undirected
2,75,0.2301948051948052,Undirected
2,76,0.0670372792674951,Undirected
2,77,0.0009910802775024777,Undirected
2,78,0.007272727272727273,Undirected
2,79,0.03829358414511253,Undirected
2,80,0.004105371193978789,Undirected
2,81,0.005837912087912088,Undirected
2,82,0.0007077140835102619,Undirected
2,83,0.006780870806566738,Undirected
2,84,0.001455604075691412,Undirected
2,85,0.00437636761487965,Undirected
2,86,0.04595588235294118,Undirected
2,87,0.009988901220865706,Undirected
2,88,0.2123134328358209,Undirected
2,89,0.0003874467260751647,Undirected
2,90,0.13362238864800946,Undirected
2,91,0.002386634844868735,Undirected
2,92,0.0004012841091492777,Undirected
2,93,0.07370116794200564,Undirected
2,94,0.02018953440461475,Undirected
2,95,0.008067940552016985,Undirected
2,96,0.06990622335890878,Undirected
2,97,0.004784688995215311,Undirected
2,98,0.21842105263157896,Undirected
2,99,0.010263275323516287,Undirected
2,100,0.032691446484549934,Undirected
3,4,0.45078540663795286,Undirected
3,5,0.026235966121725428,Undirected
3,6,0.012168842692356446,Undirected
3,7,0.029723876556578235,Undirected
3,8,0.003977768090671316,Undirected
3,9,0.0125,Undirected
3,10,0.004238987225754711,Undirected
3,11,0.08845280381994992,Undirected
3,12,0.002741061095206189,Undirected
3,13,0.009438545353598445,Undirected
3,14,0.007360194248425525,Undirected
3,15,0.002763067004374856,Undirected
3,16,0.018648018648018648,Undirected
3,17,0.0047606682247035405,Undirected
3,18,0.0008683570684265369,Undirected
3,19,0.02881844380403458,Undirected
3,20,0.022274325908558032,Undirected
3,21,0.009414533686378346,Undirected
3,22,0.011080055899381115,Undirected
3,23,0.05394776646163154,Undirected
3,24,0.002379720641489912,Undirected
3,25,0.02920548518789909,Undirected
3,26,0.007339064793457748,Undirected
3,27,0.005693015108386249,Undirected
3,28,0.007874015748031496,Undirected
3,29,0.021251050546284067,Undirected
3,30,0.029048656499636893,Undirected
3,31,0.0018952213347773114,Undirected
3,32,0.004066142586066685,Undirected
3,33,0.00683526999316473,Undirected
3,34,0.02348901098901099,Undirected
3,35,0.026175305665576028,Undirected
3,36,0.004796589092201101,Undirected
3,37,0.05298372513562387,Undirected
3,38,0.014694201747418586,Undirected
3,39,0.020111509358821188,Undirected
3,40,0.002663934426229508,Undirected
3,41,0.0025756600128783,Undirected
3,42,0.0015214083894805478,Undirected
3,43,0.03301056338028169,Undirected
3,44,0.0033097969991173876,Undirected
3,45,0.018238434163701068,Undirected
3,46,0.040848566914917624,Undirected
3,47,0.029505220154335,Undirected
3,48,0.0027260336210813267,Undirected
3,49,0.0016871535309713184,Undirected
3,50,0.14355948869223206,Undirected
3,51,0.004962779156327543,Undirected
3,52,0.0044720496894409935,Undirected
3,53,0.05024352730069213,Undirected
3,54,0.021817248459958933,Undirected
3,55,0.01425609123898393,Undirected
3,56,0.001611170784103115,Undirected
3,57,0.0335316387236344,Undirected
3,58,0.027064346865506766,Undirected
3,59,0.00027839643652561246,Undirected
3,60,0.012612107623318386,Undirected
3,61,0.01768669286917462,Undirected
3,62,0.03369839932603201,Undirected
3,63,0.042399769252956444,Undirected
3,64,0.014358360753813939,Undirected
3,65,0.00511585916340656,Undirected
3,66,0.009177118384827165,Undirected
3,67,0.0030759766225776685,Undirected
3,68,0.013910355486862442,Undirected
3,69,0.010351317440401506,Undirected
3,70,0.05363864491844417,Undirected
3,71,0.002201950298836112,Undirected
3,72,0.013564668769716088,Undirected
3,73,0.0006345177664974619,Undirected
3,74,0.005772931366260423,Undirected
3,75,0.006168831168831169,Undirected
3,76,0.06638325703073905,Undirected
3,77,0.008919722497522299,Undirected
3,78,0.00628099173553719,Undirected
3,79,0.019146792072556266,Undirected
3,80,0.0017105713308244953,Undirected
3,81,0.003434065934065934,Undirected
3,82,0.010261854210898797,Undirected
3,83,0.014632405424696645,Undirected
3,84,0.000727802037845706,Undirected
3,85,0.023340627279358133,Undirected
3,86,0.058823529411764705,Undirected
3,87,0.02145763965963744,Undirected
3,88,0.012686567164179104,Undirected
3,89,0.013948082138705927,Undirected
3,90,0.043358297201419,Undirected
3,91,0.003977724741447892,Undirected
3,92,0.001203852327447833,Undirected
3,93,0.05517519130084575,Undirected
3,94,0.04161516275236918,Undirected
3,95,0.0025477707006369425,Undirected
3,96,0.0247229326513214,Undirected
3,97,0.013919095258808177,Undirected
3,98,0.003947368421052632,Undirected
3,99,0.0004462293618920125,Undirected
3,100,0.02239140170174653,Undirected
4,5,0.032105574157967304,Undirected
4,6,0.002704187264968099,Undirected
4,7,0.05793178126691933,Undirected
4,8,0.0021251089799476895,Undirected
4,9,0.0009444444444444445,Undirected
4,10,0.0020049263905596608,Undirected
4,11,0.09503290048331683,Undirected
4,12,0.0016446366571237132,Undirected
4,13,0.006246096189881324,Undirected
4,14,0.003869792852264967,Undirected
4,15,0.00015350372246526978,Undirected
4,16,0.02041636524395145,Undirected
4,17,0.0007790184367696703,Undirected
4,18,0.0006078499478985759,Undirected
4,19,0.017921469740634004,Undirected
4,20,0.02627979679562329,Undirected
4,21,0.030303030303030304,Undirected
4,22,0.0016969454981034138,Undirected
4,23,0.09519007764444892,Undirected
4,24,0.004552509053285049,Undirected
4,25,0.03192714330576782,Undirected
4,26,0.026735164604738938,Undirected
4,27,0.0005474052988832932,Undirected
4,28,0.0005624296962879641,Undirected
4,29,0.008644495137471486,Undirected
4,30,0.03280077463083999,Undirected
4,31,0.0046026803844591855,Undirected
4,32,0.0017619951206288968,Undirected
4,33,0.0010936431989063567,Undirected
4,34,0.0135989010989011,Undirected
4,35,0.016531771999311176,Undirected
4,36,0.0,Undirected
4,37,0.09349005424954793,Undirected
4,38,0.003971405877680699,Undirected
4,39,0.01652727996814018,Undirected
4,40,0.000819672131147541,Undirected
4,41,0.0010731916720326251,Undirected
4,42,0.0043468811128015645,Undirected
4,43,0.013424295774647887,Undirected
4,44,0.003971756398940865,Undirected
4,45,0.01045373665480427,Undirected
4,46,0.045813586097946286,Undirected
4,47,0.04289605083976396,Undirected
4,48,0.0015901862789641072,Undirected
4,49,0.004820438659918052,Undirected
4,50,0.2563913470993117,Undirected
4,51,0.0007444168734491315,Undirected
4,52,0.0007453416149068323,Undirected
4,53,0.09971802102025122,Undirected
4,54,0.0017967145790554414,Undirected
4,55,0.012700881285640227,Undirected
4,56,0.0,Undirected
4,57,0.014061654948620876,Undirected
4,58,0.07152720243026787,Undirected
4,59,0.0,Undirected
4,60,0.015414798206278026,Undirected
4,61,0.0008422234699606962,Undirected
4,62,0.057848918843021624,Undirected
4,63,0.09489472166137872,Undirected
4,64,0.004187855219862399,Undirected
4,65,0.0009027986758952753,Undirected
4,66,0.00948302233098807,Undirected
4,67,0.013226699477083975,Undirected
4,68,0.005255023183925811,Undirected
4,69,0.00219573400250941,Undirected
4,70,0.0006273525721455458,Undirected
4,71,0.0028310789556464295,Undirected
4,72,0.0138801261829653,Undirected
4,73,0.0015862944162436548,Undirected
4,74,0.00032071840923669016,Undirected
4,75,0.016233766233766232,Undirected
4,76,0.07521255722694571,Undirected
4,77,0.006937561942517344,Undirected
4,78,0.00033057851239669424,Undirected
4,79,0.012092710782667115,Undirected
4,80,0.0,Undirected
4,81,0.0006868131868131869,Undirected
4,82,0.004953998584571833,Undirected
4,83,0.013918629550321198,Undirected
4,84,0.0,Undirected
4,85,0.00036469730123997083,Undirected
4,86,0.03455882352941177,Undirected
4,87,0.0007399186089530152,Undirected
4,88,0.009328358208955223,Undirected
4,89,0.015497869043006587,Undirected
4,90,0.031139140717382736,Undirected
4,91,0.002386634844868735,Undirected
4,92,0.0,Undirected
4,93,0.06121627064035441,Undirected
4,94,0.054388133498145856,Undirected
4,95,0.0,Undirected
4,96,0.005967604433077579,Undirected
4,97,0.006524575902566333,Undirected
4,98,0.006578947368421052,Undirected
4,99,0.000892458723784025,Undirected
4,100,0.0004478280340349306,Undirected
5,6,0.017534964296277517,Undirected
5,7,0.04558743909041689,Undirected
5,8,0.004631647776809067,Undirected
5,9,0.012277777777777778,Undirected
5,10,0.0032078822248954573,Undirected
5,11,0.04512898154079078,Undirected
5,12,0.003593835658159225,Undirected
5,13,0.02727462002914845,Undirected
5,14,0.042871234539798166,Undirected
5,15,0.01819019111213447,Undirected
5,16,0.008279077244594486,Undirected
5,17,0.003808534579762832,Undirected
5,18,0.0024313997915943034,Undirected
5,19,0.008555475504322766,Undirected
5,20,0.0012700273544353263,Undirected
5,21,0.01323918799646955,Undirected
5,22,0.023158315032940708,Undirected
5,23,0.039326409196329536,Undirected
5,24,0.028970512157268494,Undirected
5,25,0.003663770543284832,Undirected
5,26,0.013629691759278674,Undirected
5,27,0.01620319684694548,Undirected
5,28,0.0012373453318335209,Undirected
5,29,0.011165806219234001,Undirected
5,30,0.016339869281045753,Undirected
5,31,0.020712061730066334,Undirected
5,32,0.0006776904310111142,Undirected
5,33,0.010799726589200273,Undirected
5,34,0.01565934065934066,Undirected
5,35,0.01790941966592044,Undirected
5,36,0.014567418724462605,Undirected
5,37,0.0028933092224231465,Undirected
5,38,0.01608419380460683,Undirected
5,39,0.010354440461967344,Undirected
5,40,0.004508196721311476,Undirected
5,41,0.0394934535308006,Undirected
5,42,0.05585742229950011,Undirected
5,43,0.006382042253521127,Undirected
5,44,0.007502206531332745,Undirected
5,45,0.002891459074733096,Undirected
5,46,0.011961182577296321,Undirected
5,47,0.01112119836586473,Undirected
5,48,0.06019990913221263,Undirected
5,49,0.02482525909857797,Undirected
5,50,0.022861356932153392,Undirected
5,51,0.0024813895781637717,Undirected
5,52,0.0022360248447204968,Undirected
5,53,0.02563445270443476,Undirected
5,54,0.6016427104722792,Undirected
5,55,0.005443234836702955,Undirected
5,56,0.0,Undirected
5,57,0.062195781503515415,Undirected
5,58,0.08008837337752002,Undirected
5,59,0.012249443207126948,Undirected
5,60,0.0014013452914798206,Undirected
5,61,0.0016844469399213925,Undirected
5,62,0.6925021061499579,Undirected
5,63,0.024805307182001732,Undirected
5,64,0.0008973975471133712,Undirected
5,65,0.061992175744808906,Undirected
5,66,0.0666870602630774,Undirected
5,67,0.011073515841279606,Undirected
5,68,0.02287480680061824,Undirected
5,69,0.011292346298619825,Undirected
5,70,0.0003136762860727729,Undirected
5,71,0.0015728216420257944,Undirected
5,72,0.017034700315457414,Undirected
5,73,0.004758883248730965,Undirected
5,74,0.004169339320076972,Undirected
5,75,0.022727272727272728,Undirected
5,76,0.015369522563767168,Undirected
5,77,0.07730426164519326,Undirected
5,78,0.004297520661157025,Undirected
5,79,0.016123614376889486,Undirected
5,80,0.01471091344509066,Undirected
5,81,0.027472527472527472,Undirected
5,82,0.055909412597310686,Undirected
5,83,0.054960742326909354,Undirected
5,84,0.000727802037845706,Undirected
5,85,0.00036469730123997083,Undirected
5,86,0.01213235294117647,Undirected
5,87,0.004439511653718091,Undirected
5,88,0.0070895522388059705,Undirected
5,89,0.005036807438977141,Undirected
5,90,0.018131651556957035,Undirected
5,91,0.02386634844868735,Undirected
5,92,0.0056179775280898875,Undirected
5,93,0.028191703584373742,Undirected
5,94,0.6328800988875154,Undirected
5,95,0.0008492569002123143,Undirected
5,96,0.0038363171355498722,Undirected
5,97,0.002174858634188778,Undirected
5,98,0.010526315789473684,Undirected
5,99,0.014725568942436412,Undirected
5,100,0.0,Undirected
6,7,0.033297238765565784,Undirected
6,8,0.0015257192676547515,Undirected
6,9,0.007611111111111111,Undirected
6,10,0.0021194936128773557,Undirected
6,11,0.05409654690502533,Undirected
6,12,0.001461899250776634,Undirected
6,13,0.0163092511624679,Undirected
6,14,0.005159723803019956,Undirected
6,15,0.001995548392048507,Undirected
6,16,0.007555662728076521,Undirected
6,17,0.0032026313511641998,Undirected
6,18,0.0008683570684265369,Undirected
6,19,0.025306195965417867,Undirected
6,20,0.014751856193825713,Undirected
6,21,0.013631460233401982,Undirected
6,22,0.005989219405070872,Undirected
6,23,0.11727336896238783,Undirected
6,24,0.4692188308329022,Undirected
6,25,0.042709096618863185,Undirected
6,26,0.003145313482910463,Undirected
6,27,0.001532734836873221,Undirected
6,28,0.0024746906636670418,Undirected
6,29,0.01308680513867211,Undirected
6,30,0.008714596949891068,Undirected
6,31,0.0023013401922295927,Undirected
6,32,0.0013553808620222283,Undirected
6,33,0.0071086807928913195,Undirected
6,34,0.01936813186813187,Undirected
6,35,0.05183399345617359,Undirected
6,36,0.0003553028957186001,Undirected
6,37,0.030560578661844483,Undirected
6,38,0.006354249404289118,Undirected
6,39,0.021505376344086023,Undirected
6,40,0.0018442622950819673,Undirected
6,41,0.008370895041854474,Undirected
6,42,0.0015214083894805478,Undirected
6,43,0.01914612676056338,Undirected
6,44,0.004633715798764342,Undirected
6,45,0.009786476868327402,Undirected
6,46,0.05122997066125028,Undirected
6,47,0.03767589650476623,Undirected
6,48,0.1869604725124943,Undirected
6,49,0.0014461315979754157,Undirected
6,50,0.04400196656833825,Undirected
6,51,0.0017369727047146402,Undirected
6,52,0.0009937888198757764,Undirected
6,53,0.021020251217636503,Undirected
6,54,0.005903490759753593,Undirected
6,55,0.009590461378952825,Undirected
6,56,0.0002685284640171858,Undirected
6,57,0.0167658193618172,Undirected
6,58,0.08975421154377244,Undirected
6,59,0.00027839643652561246,Undirected
6,60,0.02382286995515695,Undirected
6,61,0.010106681639528355,Undirected
6,62,0.02443133951137321,Undirected
6,63,0.038650129795212,Undirected
6,64,0.012862698175291655,Undirected
6,65,0.004814926271441469,Undirected
6,66,0.008259406546344448,Undirected
6,67,0.0064595509074131035,Undirected
6,68,0.0061823802163833074,Undirected
6,69,0.004705144291091593,Undirected
6,70,0.006900878293601004,Undirected
6,71,0.0018873859704309531,Undirected
6,72,0.03533123028391167,Undirected
6,73,0.0006345177664974619,Undirected
6,74,0.0012828736369467607,Undirected
6,75,0.003896103896103896,Undirected
6,76,0.06376716808371484,Undirected
6,77,0.005946481665014866,Undirected
6,78,0.001652892561983471,Undirected
6,79,0.024521330198186093,Undirected
6,80,0.0034211426616489907,Undirected
6,81,0.00034340659340659343,Undirected
6,82,0.005661712668082095,Undirected
6,83,0.1841541755888651,Undirected
6,84,0.000727802037845706,Undirected
6,85,0.008388037928519328,Undirected
6,86,0.031985294117647056,Undirected
6,87,0.0007399186089530152,Undirected
6,88,0.005970149253731343,Undirected
6,89,0.02557148392096087,Undirected
6,90,0.055183287347260544,Undirected
6,91,0.014319809069212411,Undirected
6,92,0.0,Undirected
6,93,0.11357229158276279,Undirected
6,94,0.024721878862793572,Undirected
6,95,0.0029723991507431,Undirected
6,96,0.013213981244671782,Undirected
6,97,0.0017398869073510222,Undirected
6,98,0.008771929824561403,Undirected
6,99,0.0013386880856760374,Undirected
6,100,0.0022391401701746527,Undirected
7,8,0.0007628596338273757,Undirected
7,9,0.009944444444444445,Undirected
7,10,0.0009738213897004067,Undirected
7,11,0.022942991905898796,Undirected
7,12,0.0023146738137296706,Undirected
7,13,0.02942605316121868,Undirected
7,14,0.022384095910160103,Undirected
7,15,0.013585079438176375,Undirected
7,16,0.009967044449803071,Undirected
7,17,0.002683285726651086,Undirected
7,18,0.001476207016325113,Undirected
7,19,0.03557276657060519,Undirected
7,20,0.0004884720593982024,Undirected
7,21,0.020103952142787096,Undirected
7,22,0.03873028548612498,Undirected
7,23,0.0772411011394575,Undirected
7,24,0.06094154164511122,Undirected
7,25,0.0014655082173139328,Undirected
7,26,0.013315160410987629,Undirected
7,27,0.007335231005036129,Undirected
7,28,0.003374578177727784,Undirected
7,29,0.035178292712210346,Undirected
7,30,0.015492616799806342,Undirected
7,31,0.011912819818600243,Undirected
7,32,0.0002710761724044456,Undirected
7,33,0.02556390977443609,Undirected
7,34,0.07486263736263736,Undirected
7,35,0.056139142414327534,Undirected
7,36,0.013323858589447504,Undirected
7,37,0.0007233273056057866,Undirected
7,38,0.01568705321683876,Undirected
7,39,0.06172839506172839,Undirected
7,40,0.006762295081967213,Undirected
7,41,0.0274737068040352,Undirected
7,42,0.17757009345794392,Undirected
7,43,0.03147007042253521,Undirected
7,44,0.007281553398058253,Undirected
7,45,0.006005338078291815,Undirected
7,46,0.07582938388625593,Undirected
7,47,0.007716749886518384,Undirected
7,48,0.04611540208995911,Undirected
7,49,0.0547119787900699,Undirected
7,50,0.03392330383480826,Undirected
7,51,0.00024813895781637717,Undirected
7,52,0.013664596273291925,Undirected
7,53,0.06870033324788516,Undirected
7,54,0.016170431211498974,Undirected
7,55,0.061430793157076204,Undirected
7,56,0.0,Undirected
7,57,0.012168739859383451,Undirected
7,58,0.14940624136978736,Undirected
7,59,0.028674832962138085,Undirected
7,60,0.0002802690582959641,Undirected
7,61,0.003368893879842785,Undirected
7,62,0.04436955911260882,Undirected
7,63,0.7807903086241708,Undirected
7,64,0.0011965300628178283,Undirected
7,65,0.007523322299127295,Undirected
7,66,0.05322728663199755,Undirected
7,67,0.008920332205475239,Undirected
7,68,0.01669242658423493,Undirected
7,69,0.012233375156838143,Undirected
7,70,0.0012547051442910915,Undirected
7,71,0.0012582573136206354,Undirected
7,72,0.05236593059936909,Undirected
7,73,0.0034898477157360407,Undirected
7,74,0.0,Undirected
7,75,0.044805194805194806,Undirected
7,76,0.012426422498364944,Undirected
7,77,0.02411628675256029,Undirected
7,78,0.009917355371900827,Undirected
7,79,0.006382264024185421,Undirected
7,80,0.008894970920287376,Undirected
7,81,0.009271978021978022,Undirected
7,82,0.0491861288039632,Undirected
7,83,0.03854389721627409,Undirected
7,84,0.000727802037845706,Undirected
7,85,0.0018234865061998542,Undirected
7,86,0.015441176470588236,Undirected
7,87,0.01812800591934887,Undirected
7,88,0.009701492537313432,Undirected
7,89,0.06547849670670283,Undirected
7,90,0.004729996058336618,Undirected
7,91,0.022673031026252982,Undirected
7,92,0.0032102728731942215,Undirected
7,93,0.02738622633910592,Undirected
7,94,0.011536876802637,Undirected
7,95,0.0,Undirected
7,96,0.005541346973572037,Undirected
7,97,0.017398869073510223,Undirected
7,98,0.021929824561403508,Undirected
7,99,0.027219991075412762,Undirected
7,100,0.0013434841021047917,Undirected
8,9,0.003277777777777778,Undirected
8,10,0.434839892306811,Undirected
8,11,0.013160193326733826,Undirected
8,12,0.09380520192483402,Undirected
8,13,0.0010410160316468874,Undirected
8,14,0.002579861901509978,Undirected
8,15,0.0007675186123263489,Undirected
8,16,0.004099348926935134,Undirected
8,17,0.008396087596295334,Undirected
8,18,0.02839527613754776,Undirected
8,19,0.022604466858789626,Undirected
8,20,0.0062524423602969914,Undirected
8,21,0.002451701480827694,Undirected
8,22,0.002495508085446197,Undirected
8,23,0.0005041847332862761,Undirected
8,24,0.0006207966890843249,Undirected
8,25,0.007432220244949231,Undirected
8,26,0.00891172153491298,Undirected
8,27,0.006021458287716225,Undirected
8,28,0.005174353205849269,Undirected
8,29,0.003121623244086925,Undirected
8,30,0.0060518034374243525,Undirected
8,31,0.0027074590496818734,Undirected
8,32,0.4875304960693955,Undirected
8,33,0.0017771701982228299,Undirected
8,34,0.0004120879120879121,Undirected
8,35,0.00017220595832615808,Undirected
8,36,0.004974240540060401,Undirected
8,37,0.003978300180831827,Undirected
8,38,0.002581413820492454,Undirected
8,39,0.0013938669852648347,Undirected
8,40,0.00860655737704918,Undirected
8,41,0.0051513200257566,Undirected
8,42,0.0,Undirected
8,43,0.030369718309859156,Undirected
8,44,0.088261253309797,Undirected
8,45,0.0008896797153024911,Undirected
8,46,0.0,Undirected
8,47,0.00045392646391284613,Undirected
8,48,0.00022716946842344388,Undirected
8,49,0.00048204386599180526,Undirected
8,50,0.0007374631268436578,Undirected
8,51,0.5359801488833746,Undirected
8,52,0.0,Undirected
8,53,0.0,Undirected
8,54,0.001026694045174538,Undirected
8,55,0.002073613271124935,Undirected
8,56,0.0002685284640171858,Undirected
8,57,0.005949161709031909,Undirected
8,58,0.0019331676332504833,Undirected
8,59,0.0077951002227171495,Undirected
8,60,0.014573991031390135,Undirected
8,61,0.0025266704098820887,Undirected
8,62,0.0002808199943836001,Undirected
8,63,0.0,Undirected
8,64,0.0,Undirected
8,65,0.014745711706289497,Undirected
8,66,0.001223615784643622,Undirected
8,67,0.0070747462319286376,Undirected
8,68,0.0080370942812983,Undirected
8,69,0.0012547051442910915,Undirected
8,70,0.0,Undirected
8,71,0.0028310789556464295,Undirected
8,72,0.0003154574132492114,Undirected
8,73,0.18496192893401014,Undirected
8,74,0.0009621552277100705,Undirected
8,75,0.0016233766233766235,Undirected
8,76,0.013080444735120994,Undirected
8,77,0.002642880740006607,Undirected
8,78,0.009917355371900827,Undirected
8,79,0.008397715821296607,Undirected
8,80,0.00034211426616489907,Undirected
8,81,0.005151098901098901,Undirected
8,82,0.00035385704175513094,Undirected
8,83,0.00035688793718772306,Undirected
8,84,0.018558951965065504,Undirected
8,85,0.0007293946024799417,Undirected
8,86,0.01948529411764706,Undirected
8,87,0.0003699593044765076,Undirected
8,88,0.006716417910447761,Undirected
8,89,0.0003874467260751647,Undirected
8,90,0.016160819865983445,Undirected
8,91,0.0003977724741447892,Undirected
8,92,0.0004012841091492777,Undirected
8,93,0.00644381796214257,Undirected
8,94,0.004532344458178822,Undirected
8,95,0.0,Undirected
8,96,0.008951406649616368,Undirected
8,97,0.0,Undirected
8,98,0.0017543859649122807,Undirected
8,99,0.0,Undirected
8,100,0.0004478280340349306,Undirected
9,10,0.004639972503866644,Undirected
9,11,0.035928492400861815,Undirected
9,12,0.08204909544983859,Undirected
9,13,0.007287112221528212,Undirected
9,14,0.003338644813718795,Undirected
9,15,0.0036840893391664746,Undirected
9,16,0.004018969536210916,Undirected
9,17,0.014455119882281658,Undirected
9,18,0.0016498784300104203,Undirected
9,19,0.013238472622478386,Undirected
